adresseGPS,latitude,longitude
"274 RUE DE VAUGIRARD, Paris 75015",48.83909,2.29973
"55 AV DE BRETEUIL, Paris 75007",48.84851,2.31227
"1 RUE DE TRAKTIR, Paris 75016",48.87261,2.29172
"73 RUE DU PERE CORENTIN, Paris 75014",48.82372,2.32741
"9 PAS ABEL LEBLANC, Paris 75012",48.84594,2.38115
"44 RUE DE VERNEUIL, Paris 75007",48.85833,2.32815
"19 AV DE VERSAILLES, Paris 75016",48.85021,2.27694
"7 RUE MAZARINE, Paris 75006",48.85579,2.33763
"15 RUE DE LA COLLEGIALE, Paris 75005",48.83791,2.352
"3 SQ ST CHARLES, Paris 75012",48.84601,2.38848
"52 RUE D AUTEUIL, Paris 75016",48.84808,2.26268
"11 RUE FRANQUET, Paris 75015",48.83297,2.3066
"2B RUE DE LYON, Paris 75012",48.84618,2.37245
"19 RUE DE L ODEON, Paris 75006",48.85043,2.33881
"4 CITE NEGRIER, Paris 75007",48.85753,2.30734
"15 RUE MASSENET, Paris 75016",48.85868,2.2789
"47 RUE DESCARTES, Paris 75005",48.84521,2.34919
"118 RUE JEAN PIERRE TIMBAUD, Paris 75011",48.86865,2.38015
"6 RUE DUGOMMIER, Paris 75012",48.83949,2.39068
"4 RUE RENE VILLERME, Paris 75011",48.8613,2.38657
"20 RUE PIERRE LEROUX, Paris 75007",48.84909,2.31914
"5 RUE CHAUVELOT, Paris 75015",48.82955,2.30206
"81 AV DE LA BOURDONNAIS, Paris 75007",48.85646,2.30226
"1 RUE PELEE, Paris 75011",48.85965,2.36934
"6 RUE SCHEFFER, Paris 75016",48.86058,2.28424
"42 RUE RICHARD LENOIR, Paris 75011",48.85635,2.38138
"7 RUE BERTHOLLET, Paris 75005",48.83967,2.34599
"11 RUE JOUVENET, Paris 75016",48.84177,2.26572
"65 RUE DU BAC, Paris 75007",48.85531,2.32497
"5 RUE GASSENDI, Paris 75014",48.83583,2.3276
"25 RUE SAINT ANDRE DES ARTS, Paris 75006",48.85327,2.34247
"10 RUE ANTOINE ROUCHER, Paris 75016",48.84718,2.27098
"2 VLA GUIBERT, Paris 75016",48.86194,2.27748
"24 AV THEOPHILE GAUTIER, Paris 75016",48.85027,2.27278
"5 RUE BOULITTE, Paris 75014",48.8284,2.31683
"242 RUE DE LA CONVENTION, Paris 75015",48.83578,2.30109
"161 BD LEFEBVRE, Paris 75015",48.8291,2.30053
"11 RUE HECTOR MALOT, Paris 75012",48.84631,2.37609
"7 AV DE TAILLEBOURG, Paris 75011",48.84981,2.3976
"56B RUE MAZARINE, Paris 75006",48.85479,2.33787
"3 BD FLANDRIN, Paris 75016",48.86449,2.2718
"68 RUE DE GRENELLE, Paris 75007",48.85482,2.32513
"44 RUE DES PERCHAMPS, Paris 75016",48.84949,2.26833
"7 RUE TITON, Paris 75011",48.85114,2.38638
"32 AV CHARLES FLOQUET, Paris 75007",48.85387,2.29767
"18 RUE DE PRESLES, Paris 75015",48.8524,2.29655
"25 RUE GALANDE, Paris 75005",48.85115,2.34781
"11 PL VAUBAN, Paris 75007",48.85335,2.3107
"10 RUE RUBENS, Paris 75013",48.83435,2.3553
"32 RUE GUTENBERG, Paris 75015",48.84372,2.28078
"147 RUE SAINT CHARLES, Paris 75015",48.84302,2.28255
"34 RUE GINOUX, Paris 75015",48.84755,2.28814
"187 AV DU MAINE, Paris 75014",48.83062,2.32599
"16 BD BEAUMARCHAIS, Paris 75011",48.85514,2.36891
"4 RUE COCHIN, Paris 75005",48.85012,2.35293
"1 RUE DE PRAGUE, Paris 75012",48.84861,2.37588
"29 RUE FAIDHERBE, Paris 75011",48.85277,2.3829
"41 RUE BOISSIERE, Paris 75016",48.86715,2.28919
"127 RUE BLOMET, Paris 75015",48.83967,2.29672
"3 RUE ALFRED BRUNEAU, Paris 75016",48.85571,2.27698
"43 RUE SERVAN, Paris 75011",48.86181,2.38233
"21 RUE GALILEE, Paris 75016",48.86881,2.29391
"137 RUE MOUFFETARD, Paris 75005",48.83989,2.34984
"5 RUE DE MAGDEBOURG, Paris 75016",48.86428,2.28973
"3 RUE ISABEY, Paris 75016",48.84834,2.2635
"165 AV DE VERSAILLES, Paris 75016",48.84109,2.26599
"21 RUE DE MONTREUIL, Paris 75011",48.85052,2.38506
"4 RUE MASSENET, Paris 75016",48.85823,2.27993
"11 RUE ESQUIROL, Paris 75013",48.83407,2.36098
"12 RUE DOMBASLE, Paris 75015",48.83638,2.29663
"40 AV REILLE, Paris 75014",48.8246,2.33849
"8 RUE DU DOME, Paris 75016",48.87158,2.29136
"37 RUE LOUIS BRAILLE, Paris 75012",48.83983,2.40394
"7 RUE JEAN BOLOGNE, Paris 75016",48.85685,2.28016
"61 RUE DU SAHEL, Paris 75012",48.84072,2.40805
"18 RUE FRIANT, Paris 75014",48.82556,2.32407
"25 RUE CAMPAGNE PREMIERE, Paris 75014",48.83927,2.3319
"13 RUE GUSTAVE COURBET, Paris 75016",48.86686,2.28113
"86 RUE BRILLAT SAVARIN, Paris 75013",48.82403,2.34301
"44 RUE FREMICOURT, Paris 75015",48.84768,2.30074
"5 RUE GUICHARD, Paris 75016",48.85853,2.27691
"107 RUE DE PATAY, Paris 75013",48.82735,2.37172
"8 CITE DEBERGUE, Paris 75012",48.84596,2.40455
"7 SQ CHARLES LAURENT, Paris 75015",48.84375,2.3033
"8 RUE MICHEL CHASLES, Paris 75012",48.84676,2.37402
"36 RUE PERGOLESE, Paris 75016",48.87462,2.28307
"5 RUE GROS, Paris 75016",48.85128,2.27746
"5 RUE DU SABOT, Paris 75006",48.85275,2.33159
"72 RUE DE LA POMPE, Paris 75016",48.86332,2.2768
"16B RUE D ALLERAY, Paris 75015",48.83779,2.30158
"10 RUE GUDIN, Paris 75016",48.83757,2.25957
"7 PAS LANDRIEU, Paris 75007",48.86049,2.30358
"11 RUE CASSETTE, Paris 75006",48.85012,2.33091
"15 RUE SAINT DIDIER, Paris 75016",48.86615,2.28781
"50 RUE CORTAMBERT, Paris 75016",48.86048,2.27837
"25 RUE MADAME, Paris 75006",48.84988,2.33186
"12 RUE JAUCOURT, Paris 75012",48.847,2.39489
"12 RUE ANTOINE ROUCHER, Paris 75016",48.84723,2.27076
"16 VC CITE BAUER, Paris 75014",48.83216,2.31893
"25 RUE PIERRE NICOLE, Paris 75005",48.84065,2.33952
"1 RUE VOLTAIRE, Paris 75011",48.85225,2.38986
"10 RUE DE CITEAUX, Paris 75012",48.84743,2.38037
"160 AV DE VERSAILLES, Paris 75016",48.84046,2.26414
"14 AV ELISEE RECLUS, Paris 75007",48.85791,2.2982
"14B RUE AUGEREAU, Paris 75007",48.85722,2.30199
"5 RUE LACHARRIERE, Paris 75011",48.86197,2.37789
"21 RUE DAGUERRE, Paris 75014",48.83396,2.32942
"19 RUE EDOUARD ROBERT, Paris 75012",48.83743,2.39843
"67 RUE DESNOUETTES, Paris 75015",48.83542,2.28592
"32 RUE DE L ESPERANCE, Paris 75013",48.82548,2.34697
"98 RUE BRILLAT SAVARIN, Paris 75013",48.82486,2.34321
"4 RUE DES LYONNAIS, Paris 75005",48.8381,2.34723
"13 VLA DE LA CROIX NIVERT, Paris 75015",48.84578,2.30018
"199T RUE DE LA CONVENTION, Paris 75015",48.83687,2.29804
"239 RUE DE CHARENTON, Paris 75012",48.83727,2.39142
"151 RUE DE TOLBIAC, Paris 75013",48.82607,2.35684
"5 AV DU COL BONNET, Paris 75016",48.85498,2.27873
"13 RUE DES SAINTS PERES, Paris 75006",48.85712,2.33242
"202 RUE DE VAUGIRARD, Paris 75015",48.84139,2.30729
"4 RUE DE LA PROVIDENCE, Paris 75013",48.82534,2.34925
"21 RUE LEROUX, Paris 75016",48.87195,2.28599
"30 RUE MONTGALLET, Paris 75012",48.84366,2.38828
"82 RUE DE SEVRES, Paris 75007",48.84732,2.31772
"7 RUE DES VOLONTAIRES, Paris 75015",48.84323,2.30683
"139 RUE DU FBG ST ANTOINE, Paris 75011",48.85089,2.3782
"45 RUE ALEXANDRE DUMAS, Paris 75011",48.85396,2.39414
"24 RUE MOUFFETARD, Paris 75005",48.84419,2.34926
"6 RUE DE TAHITI, Paris 75012",48.84043,2.40016
"21 RUE DU PERE GUERIN, Paris 75013",48.83013,2.35365
"181 RUE D ALESIA, Paris 75014",48.83109,2.31691
"47 RUE SERVAN, Paris 75011",48.86201,2.38221
"195 RUE DE TOLBIAC, Paris 75013",48.82569,2.34988
"3 RUE FRANCOIS COPPEE, Paris 75015",48.84024,2.2876
"26 RUE DE BASSANO, Paris 75016",48.86915,2.29765
"96 AV PAUL DOUMER, Paris 75016",48.85869,2.27561
"36 RUE ALPHONSE BERTILLON, Paris 75015",48.83366,2.30996
"10 RUE DE LA HUCHETTE, Paris 75005",48.8529,2.34616
"46 AV D IENA, Paris 75016",48.86695,2.2955
"10 RUE ALPHONSE DAUDET, Paris 75014",48.82651,2.32793
"60 RUE CLAUDE DECAEN, Paris 75012",48.83691,2.39831
"48 RUE VAVIN, Paris 75006",48.84281,2.32878
"49 RUE DU MOULIN DES PRES, Paris 75013",48.82723,2.3532
"19 RUE DES CANETTES, Paris 75006",48.8519,2.33377
"12 BD VICTOR, Paris 75015",48.83581,2.27864
"73 RUE LEON FROT, Paris 75011",48.85719,2.38491
"8 RUE DE LA SORBONNE, Paris 75005",48.84957,2.34332
"46 RUE VASCO DE GAMA, Paris 75015",48.83659,2.28376
"84 BD BEAUMARCHAIS, Paris 75011",48.85923,2.36794
"268 RUE LECOURBE, Paris 75015",48.8388,2.28993
"198B RUE DE TOLBIAC, Paris 75013",48.82582,2.34865
"7 RUE COUCHE, Paris 75014",48.82742,2.3309
"12 RUE MONTGALLET, Paris 75012",48.84305,2.38695
"60 BD VOLTAIRE, Paris 75011",48.86182,2.37305
"4 RUE FREDERIC MISTRAL, Paris 75015",48.83902,2.28552
"142 RUE DE TOLBIAC, Paris 75013",48.82625,2.3565
"75 RUE DU CHERCHE-MIDI, Paris 75006",48.84786,2.32351
"70B AV JEAN MOULIN, Paris 75014",48.82493,2.31987
"5 RUE CAROLINE WILLIAM HERSCHEL, Paris 75006",48.84332,2.33796
"69 AV MOZART, Paris 75016",48.8537,2.26899
"56 RUE CORVISART, Paris 75013",48.8308,2.34819
"6 RUE THIBOUMERY, Paris 75015",48.83629,2.30447
"4 RUE CAROLINE WILLIAM HERSCHEL, Paris 75006",48.84345,2.33812
"14 AV DE CORBERA, Paris 75012",48.84571,2.3821
"18 RUE OCTAVE FEUILLET, Paris 75016",48.86166,2.27205
"59 RUE DE BABYLONE, Paris 75007",48.85174,2.31586
"139 RUE DU CHATEAU, Paris 75014",48.8346,2.32149
"12 RUE MAUBLANC, Paris 75015",48.83972,2.29996
"5Q RUE ALFRED DEHODENCQ, Paris 75016",48.86071,2.27085
"5 RUE MARIETTA MARTIN, Paris 75016",48.85624,2.2735
"28 RUE PERNETY, Paris 75014",48.8334,2.31915
"7 RUE PAUL DUPUY, Paris 75016",48.84994,2.27332
"27 RUE LE MAROIS, Paris 75016",48.83859,2.26104
"8 RUE LE DANTEC, Paris 75013",48.82919,2.3468
"27 RUE PIERRE LEROUX, Paris 75007",48.84841,2.31959
"66 RUE DE VAUGIRARD, Paris 75006",48.84836,2.3312
"78 RUE DE LOURMEL, Paris 75015",48.84541,2.28767
"49 RUE DE SEINE, Paris 75006",48.85512,2.33688
"61 RUE FALGUIERE, Paris 75015",48.84071,2.31319
"110 RUE DE LA FOLIE MERICOURT, Paris 75011",48.86825,2.3685
"69 RUE PASCAL, Paris 75013",48.83428,2.34778
"128 AV PARMENTIER, Paris 75011",48.8683,2.37248
"5 RUE DU DRAGON, Paris 75006",48.85363,2.33125
"70 BD GARIBALDI, Paris 75015",48.84585,2.30795
"152 RUE DU CHATEAU, Paris 75014",48.83396,2.32255
"39 AV DU DOC ARNOLD NETTER, Paris 75012",48.84331,2.40521
"58 RUE REGNAULT, Paris 75013",48.82399,2.37431
"66 AV DE LA REPUBLIQUE, Paris 75011",48.86458,2.37735
"27 RUE DES PLANTES, Paris 75014",48.82961,2.32302
"1 PL PAUL PAINLEVE, Paris 75005",48.85014,2.34457
"1 COUR DU COMMERCE SAINT ANDRE, Paris 75006",48.85321,2.33898
"6 VLA BOISSIERE, Paris 75016",48.86608,2.29036
"9 RUE DES NANETTES, Paris 75011",48.86431,2.38301
"40 RUE CORIOLIS, Paris 75012",48.83733,2.38986
"61 RUE MADAME, Paris 75006",48.84736,2.33169
"18 RUE TAINE, Paris 75012",48.83808,2.39263
"13 QUAI DE CONTI, Paris 75006",48.85697,2.33824
"3 RUE CLISSON, Paris 75013",48.8331,2.3695
"23 BD GARIBALDI, Paris 75015",48.8473,2.30443
"138 AV DE SUFFREN, Paris 75015",48.84726,2.30675
"5 RUE DE L ESPERANCE, Paris 75013",48.82743,2.34893
"49 RUE DE DANTZIG, Paris 75015",48.83078,2.29646
"17 BD SAINT MICHEL, Paris 75005",48.85173,2.34356
"12 RUE DE LA SORBONNE, Paris 75005",48.8494,2.34322
"12 RUE LOUIS DAVID, Paris 75016",48.86158,2.28094
"23 RUE LABROUSTE, Paris 75015",48.83481,2.30892
"16 CITE JOLY, Paris 75011",48.86283,2.3828
"6 VLA BRUNE, Paris 75014",48.82594,2.31853
"13 RUE ST GUILLAUME, Paris 75007",48.85517,2.32962
"4 RUE CASIMIR PERIER, Paris 75007",48.85749,2.31886
"15 RUE DES FEUILLANTINES, Paris 75005",48.84173,2.34207
"10 RUE GARANCIERE, Paris 75006",48.84981,2.33582
"93 BD SAINT GERMAIN, Paris 75006",48.85203,2.33934
"8 RUE DU SOMMET DES ALPES, Paris 75015",48.83021,2.30324
"166 AV DE VERSAILLES, Paris 75016",48.84014,2.26352
"4 RUE DU RENDEZ VOUS, Paris 75012",48.84505,2.40514
"36 BD DE LA BASTILLE, Paris 75012",48.8504,2.36891
"26 AV JEAN MOULIN, Paris 75014",48.82687,2.32436
"68 BD VOLTAIRE, Paris 75011",48.86144,2.37369
"108 RUE ST DOMINIQUE, Paris 75007",48.85864,2.30266
"28 AV CHARLES FLOQUET, Paris 75007",48.85425,2.29708
"55 BD VOLTAIRE, Paris 75011",48.86209,2.37325
"111 RUE DU CHEMIN VERT, Paris 75011",48.86143,2.38193
"61 AV LA GRANDE ARMEE, Paris 75016",48.87584,2.28743
"16 RUE HENRI BOCQUILLON, Paris 75015",48.8412,2.28956
"41 RUE BOULARD, Paris 75014",48.83251,2.32794
"31 RUE RIBERA, Paris 75016",48.85164,2.26911
"164 AV DAUMESNIL, Paris 75012",48.83998,2.39341
"145 BD RASPAIL, Paris 75006",48.84227,2.32972
"28 RUE DES CARMES, Paris 75005",48.84839,2.34707
"33 RUE SAINT ANDRE DES ARTS, Paris 75006",48.8533,2.34181
"6 RUE CHARLES DIVRY, Paris 75014",48.8331,2.32764
"77 RUE DE CHARONNE, Paris 75011",48.85388,2.3815
"28B RUE DE MONTREUIL, Paris 75011",48.85039,2.38582
"3 VLA JOCELYN, Paris 75016",48.86529,2.27616
"8 RUE FRANCOIS MOUTHON, Paris 75015",48.83853,2.29181
"15B RUE DES JARDINIERS, Paris 75012",48.83443,2.39627
"22 RUE BREZIN, Paris 75014",48.83132,2.32767
"2 RUE DE SIAM, Paris 75016",48.86178,2.27544
"171 RUE DE LA ROQUETTE, Paris 75011",48.85969,2.3879
"9 RUE DE L HOTEL COLBERT, Paris 75005",48.85152,2.34842
"12 RUE PAUL FORT, Paris 75014",48.8238,2.32965
"118 RUE JEANNE D ARC, Paris 75013",48.83508,2.36155
"46 AV DE SAINT-MANDE, Paris 75012",48.84485,2.40145
"72 BD DE REUILLY, Paris 75012",48.84389,2.39039
"220 AV DU MAINE, Paris 75014",48.82899,2.32614
"3 RUE SAINT YVES, Paris 75014",48.82564,2.33413
"30 RUE EMILE LEPEU, Paris 75011",48.85603,2.38845
"95 AV DE LA REPUBLIQUE, Paris 75011",48.86384,2.38283
"19 RUE DU BOUQUET DE LONGCHAMP, Paris 75016",48.86596,2.29075
"26 RUE MOUFFETARD, Paris 75005",48.84415,2.34927
"65 RUE VIOLET, Paris 75015",48.84587,2.29165
"4B RUE JULES CHAPLAIN, Paris 75006",48.84304,2.33069
"124 BD RASPAIL, Paris 75006",48.84368,2.32887
"125 RUE DE REUILLY, Paris 75012",48.84052,2.395
"38 RUE RICHARD LENOIR, Paris 75011",48.85616,2.3815
"2 RUE ERNEST RENAN, Paris 75015",48.84432,2.30918
"17 RUE MALEBRANCHE, Paris 75005",48.84649,2.34191
"49 BD BRUNE, Paris 75014",48.82694,2.30971
"15 BD AUGUSTE BLANQUI, Paris 75013",48.83046,2.35364
"5 RUE LEGRAVEREND, Paris 75012",48.84652,2.37548
"46 BD RICHARD LENOIR, Paris 75011",48.85853,2.37201
"1 RUE ERNEST CRESSON, Paris 75014",48.83227,2.33028
"7 RUE CHARLES LECOCQ, Paris 75015",48.8415,2.29397
"8 CITE DE L ALMA, Paris 75007",48.86073,2.30154
"11 RUE CAMILLE CRESPIN DU GAST, Paris 75011",48.86585,2.38194
"60 RUE DU COMMERCE, Paris 75015",48.84591,2.29482
"16 BD DE REUILLY, Paris 75012",48.84934,2.38508
"128 RUE DE GRENELLE, Paris 75007",48.85737,2.31841
"11 RUE DU PERE CORENTIN, Paris 75014",48.82637,2.33122
"64 RUE DES CEVENNES, Paris 75015",48.84181,2.28201
"18 RUE CHANZY, Paris 75011",48.85251,2.38397
"7 RUE EUGENE LABICHE, Paris 75016",48.86264,2.27146
"41 RUE BENARD, Paris 75014",48.83194,2.32132
"1 RUE DOLOMIEU, Paris 75005",48.84265,2.35253
"3 AV DE CHOISY, Paris 75013",48.82034,2.36425
"134 RUE DE VAUGIRARD, Paris 75015",48.84499,2.3195
"10 RUE FRANQUET, Paris 75015",48.83296,2.30614
"17 RUE DOMBASLE, Paris 75015",48.83629,2.29708
"8 RUE NICOLAS CHARLET, Paris 75015",48.84262,2.31387
"72 AV MOZART, Paris 75016",48.8531,2.26835
"34 RUE SAINT ANDRE DES ARTS, Paris 75006",48.85338,2.34187
"18 RUE NELATON, Paris 75015",48.85294,2.28751
"52 RUE SPONTINI, Paris 75016",48.86792,2.27709
"10 PAS GUENOT, Paris 75011",48.85184,2.39173
"30B RUE BREGUET, Paris 75011",48.85787,2.37478
"4 RUE PARROT, Paris 75012",48.84667,2.37278
"101 RUE DE LOURMEL, Paris 75015",48.84348,2.28646
"14 RUE SAINT SEVERIN, Paris 75005",48.85235,2.34558
"7 RUE BAUDOIN, Paris 75013",48.83224,2.36904
"51 RUE DU FBG ST ANTOINE, Paris 75011",48.85222,2.37295
"11 RUE DE LA MONTGN STE GENEVIEVE, Paris 75005",48.84897,2.34874
"76B AV FELIX FAURE, Paris 75015",48.83995,2.28476
"25 RUE PERIGNON, Paris 75015",48.84693,2.30691
"83 AV VICTOR HUGO, Paris 75016",48.8701,2.28669
"3 QUAI MALAQUAIS, Paris 75006",48.85755,2.33598
"4 RUE DES TANNERIES, Paris 75013",48.83409,2.34559
"197 RUE RAYMOND LOSSERAND, Paris 75014",48.82913,2.30861
"28 AV FELIX FAURE, Paris 75015",48.8419,2.2896
"35 RUE DE LA BUTTE AUX CAILLES, Paris 75013",48.82761,2.34792
"54 RUE DE LA CLEF, Paris 75005",48.84337,2.35281
"32 RUE MOUFFETARD, Paris 75005",48.844,2.34931
"38 RUE SAINT SEBASTIEN, Paris 75011",48.8615,2.3708
"3 RUE LINNE, Paris 75005",48.84385,2.35472
"26 RUE EUGENE GIBEZ, Paris 75015",48.83508,2.2958
"8 RUE AUGUSTE MAQUET, Paris 75016",48.8394,2.2658
"6 SQ ALICE, Paris 75014",48.82655,2.31419
"84 AV LEDRU ROLLIN, Paris 75012",48.85011,2.37504
"24 RUE HENRI BARBUSSE, Paris 75005",48.84205,2.3391
"182 RUE DU CHATEAU DES RENTIERS, Paris 75013",48.83041,2.36213
"58 RUE DUTOT, Paris 75015",48.83882,2.30881
"46 RUE DE LONGCHAMP, Paris 75016",48.86507,2.2878
"41 BD AUGUSTE BLANQUI, Paris 75013",48.8297,2.35124
"246 AV DAUMESNIL, Paris 75012",48.8371,2.40174
"42 RUE GAY-LUSSAC, Paris 75005",48.84356,2.34226
"9 AV MAL FRANCHET D ESPEREY, Paris 75016",48.85681,2.2631
"35 AV DE BRETEUIL, Paris 75007",48.84932,2.31236
"1 RUE LOUIS DAVID, Paris 75016",48.86198,2.28175
"74 BD BEAUMARCHAIS, Paris 75011",48.85869,2.36807
"29 BD EXELMANS, Paris 75016",48.84105,2.26404
"8 RUE D ARSONVAL, Paris 75015",48.84003,2.31402
"9 RUE GODEFROY CAVAIGNAC, Paris 75011",48.85444,2.38157
"14 RUE MONSIEUR LE PRINCE, Paris 75006",48.85045,2.33965
"10 RUE CAMILLE CRESPIN DU GAST, Paris 75011",48.86577,2.38179
"92 RUE DIDOT, Paris 75014",48.82823,2.3157
"3 RUE DES ARENES, Paris 75005",48.845,2.35418
"5 RUE DU LAOS, Paris 75015",48.8505,2.30112
"1 RUE MONTEMPOIVRE, Paris 75012",48.84013,2.40489
"2 RUE WILHEM, Paris 75016",48.84478,2.2719
"7 RUE DORIAN, Paris 75012",48.84671,2.39295
"13 RUE GUY DE LA BROSSE, Paris 75005",48.84491,2.35516
"10 BD SAINT GERMAIN, Paris 75005",48.84956,2.35493
"6 SQ DESAIX, Paris 75015",48.85241,2.29159
"35 RUE DE CHARENTON, Paris 75012",48.85203,2.37162
"41B RUE VANDREZANNE, Paris 75013",48.82773,2.35312
"80 RUE DU CHEMIN VERT, Paris 75011",48.86046,2.37934
"19 PAS DU GENIE, Paris 75012",48.84798,2.38883
"1 RUE DE L ABBE CARTON, Paris 75014",48.83063,2.31452
"68 RUE DE PATAY, Paris 75013",48.82677,2.37293
"81 RUE LECOURBE, Paris 75015",48.84313,2.30478
"15 RUE ROYER-COLLARD, Paris 75005",48.84603,2.34088
"22 RUE OCTAVE FEUILLET, Paris 75016",48.86183,2.27175
"56 RUE D ALESIA, Paris 75014",48.82793,2.32748
"220 BD SAINT GERMAIN, Paris 75007",48.85538,2.32779
"55 RUE JEAN PIERRE TIMBAUD, Paris 75011",48.86694,2.37428
"5 AV ST HONORE D EYLAU, Paris 75016",48.86776,2.28685
"213 RUE DU FBG ST ANTOINE, Paris 75011",48.85052,2.38319
"28 RUE PAUL FORT, Paris 75014",48.82403,2.32844
"4 RUE DE POISSY, Paris 75005",48.8501,2.3532
"31 AV DE LA MOTTE PICQUET, Paris 75007",48.85503,2.30699
"16 RUE REMY DUMONCEL, Paris 75014",48.82981,2.33242
"66 RUE CLAUDE BERNARD, Paris 75005",48.84016,2.34664
"90 BD SAINT MARCEL, Paris 75005",48.83714,2.35231
"33 AV D EYLAU, Paris 75016",48.86501,2.28374
"16 RUE DU DOCTEUR GOUJON, Paris 75012",48.8404,2.39911
"56 RUE DE PLAISANCE, Paris 75014",48.83362,2.3179
"38 RUE CHEVERT, Paris 75007",48.85438,2.30739
"36 RUE DE LUBECK, Paris 75016",48.86434,2.29062
"18 RUE BOSQUET, Paris 75007",48.856,2.30592
"16 RUE GUSTAVE ZEDE, Paris 75016",48.85544,2.27228
"3 RUE BAILLOU, Paris 75014",48.82873,2.32161
"3 RUE DE BOURBON LE CHATEAU, Paris 75006",48.85386,2.33614
"16 RUE LETELLIER, Paris 75015",48.84831,2.2951
"26 RUE PIERRE ET MARIE CURIE, Paris 75005",48.84492,2.34261
"247 AV DAUMESNIL, Paris 75012",48.83761,2.40159
"6 RUE ALBERT SOREL, Paris 75014",48.82338,2.32213
"170 RUE SAINT MAUR, Paris 75011",48.87011,2.37342
"26 RUE JEAN COLLY, Paris 75013",48.82822,2.36837
"8 RUE DU MOULIN JOLY, Paris 75011",48.86886,2.3792
"9 RUE CAMILLE CRESPIN DU GAST, Paris 75011",48.86594,2.38187
"11 RUE LEO DELIBES, Paris 75016",48.86691,2.28802
"16 RUE DES FOSSES ST BERNARD, Paris 75005",48.84865,2.35489
"14 RUE ROBERT FLEURY, Paris 75015",48.8437,2.30136
"232 RUE DE BERCY, Paris 75012",48.84654,2.37
"59 BD VICTOR, Paris 75015",48.83333,2.28733
"3 RUE DE MIRBEL, Paris 75005",48.84063,2.35231
"9B RUE LAKANAL, Paris 75015",48.84436,2.29444
"10 RUE GEORGES PITARD, Paris 75015",48.83528,2.31079
"257 AV DAUMESNIL, Paris 75012",48.83671,2.40402
"95 RUE DIDOT, Paris 75014",48.82864,2.31657
"3 IMP CANART, Paris 75012",48.84616,2.40845
"248 RUE DE LA CONVENTION, Paris 75015",48.83562,2.30167
"26 RUE DU PERE GUERIN, Paris 75013",48.83006,2.3531
"17 RUE LAGRANGE, Paris 75005",48.85085,2.3485
"13 RUE DE PICPUS, Paris 75012",48.84685,2.39405
"78 BD BEAUMARCHAIS, Paris 75011",48.85896,2.368
"15 RUE DE LA BRECHE AUX LOUPS, Paris 75012",48.83715,2.39359
"14 RUE DU POT DE FER, Paris 75005",48.84301,2.34876
"262 AV DAUMESNIL, Paris 75012",48.83628,2.40395
"22 RUE PARENT DE ROSAN, Paris 75016",48.84037,2.26001
"22 RUE CORTAMBERT, Paris 75016",48.86185,2.27985
"22 RUE BOUSSINGAULT, Paris 75013",48.82382,2.345
"5 RUE MESNIL, Paris 75016",48.86875,2.28481
"38 RUE DE LA SABLIERE, Paris 75014",48.8322,2.32185
"5 IMP FRANCHEMONT, Paris 75011",48.85347,2.38362
"9 RUE DE LA SABLIERE, Paris 75014",48.83166,2.32403
"134 RUE DE GRENELLE, Paris 75007",48.85755,2.31776
"33 RUE DES TROIS BORNES, Paris 75011",48.86712,2.37392
"27 RUE DU MOULIN VERT, Paris 75014",48.82954,2.32417
"42 RUE MONGE, Paris 75005",48.84555,2.35186
"8 RUE MADAME, Paris 75006",48.85171,2.33184
"17 RUE DES PERCHAMPS, Paris 75016",48.84881,2.2673
"3 RUE CHARLES DICKENS, Paris 75016",48.85703,2.28473
"2 RUE DE CANDOLLE, Paris 75005",48.84002,2.35118
"16 RUE FURTADO HEINE, Paris 75014",48.82962,2.31869
"201 BD BRUNE, Paris 75014",48.82355,2.32499
"157 BD BRUNE, Paris 75014",48.82444,2.32097
"44 RUE DE L ASSOMPTION, Paris 75016",48.85431,2.27069
"67 BD DE PICPUS, Paris 75012",48.84194,2.39831
"105 RUE MOUFFETARD, Paris 75005",48.84087,2.34973
"8 RUE GEORGES CITERNE, Paris 75015",48.84891,2.28956
"210 RUE DE LA CROIX NIVERT, Paris 75015",48.83716,2.28934
"3 IMP DE L ENFANT JESUS, Paris 75015",48.84401,2.31506
"44 AV PARMENTIER, Paris 75011",48.86164,2.3776
"6 RUE DU TEXEL, Paris 75014",48.83694,2.31969
"58 RUE JEANNE D ARC, Paris 75013",48.83151,2.36624
"25 RUE DE LA HARPE, Paris 75005",48.85226,2.34459
"4 RUE DE CANDOLLE, Paris 75005",48.84016,2.35108
"40 CRS DE VINCENNES, Paris 75012",48.84742,2.40242
"12 RUE PETEL, Paris 75015",48.8409,2.29926
"37 RUE DES BELLES FEUILLES, Paris 75016",48.86726,2.28154
"3 IMP POPINCOURT, Paris 75011",48.85907,2.37666
"129 AV VICTOR HUGO, Paris 75016",48.86791,2.28152
"6 RUE BASFROI, Paris 75011",48.85393,2.38021
"4 RUE DU HAMEAU, Paris 75015",48.83553,2.28941
"96 RUE BOBILLOT, Paris 75013",48.82333,2.34767
"23 RUE D OUESSANT, Paris 75015",48.84983,2.2982
"135 RUE RAYMOND LOSSERAND, Paris 75014",48.83167,2.31407
"15 RUE DUVIVIER, Paris 75007",48.85696,2.30707
"60 RUE DU MONTPARNASSE, Paris 75014",48.84181,2.32522
"3 PAS PIVER, Paris 75011",48.87008,2.37477
